x,wFD_1,wFD_2,wFD_3,wBD_1,wBD_2,wBD_3,wCN_1,wCN_2,wCN_3,u100,Var6_1,Var6_2,Var6_3,Var7_1,Var7_2,Var7_3,Var8_1,Var8_2,Var8_3
0.1,0.00184623603798545,0.00171293221585774,8.65940211616333e+20,0.00193684542472791,0.00212392189035764,0.00236845964012013,0.00189121983641828,0.00188944615654787,0.00188390624720531,0.00180142108088334,0.0248775578223656,0.0491216995097062,4.80698389069429e+23,0.0751763956143781,0.179025777424652,0.314772911927251,0.0498488423877584,0.0488642420135139,0.0457889425172698
0.2,0.00351174962909001,0.003098723488699,-1.64711728177119e+21,0.00368409892448787,0.00403993950785317,0.00450507794864166,0.00359731389834453,0.00359394015874737,0.00358340262498752,0.00342650651513113,0.0248775578223656,0.095660996115043,4.80698715878018e+23,0.0751763956143779,0.179025777424669,0.314772911928713,0.0498488423877586,0.0488642420135138,0.0457889425172697
0.3,0.00483350869870084,0.00448451476154024,2.26706435266305e+21,0.0050707271528924,0.00556049969840641,0.00620070783883226,0.00495127781194108,0.00494663425775519,0.00493213058680176,0.00471618161780317,0.0248775578223656,0.0491216995097063,4.80699119835649e+23,0.0751763956143782,0.179025777424689,0.31477291193052,0.049848842387759,0.0488642420135137,0.0457889425172696
0.4,0.00568213025984748,0.00501383992645263,-2.66509579688013e+21,0.0059609972777383,0.00653675943620016,0.00728936924288798,0.00582057615572383,0.00581511733038645,0.00579806724260539,0.00554420400415512,0.0248775578223656,0.095660996115043,4.80699446644238e+23,0.0751763956143776,0.179025777424706,0.314772911931982,0.0498488423877602,0.0488642420135138,0.0457889425172694
0.5,0.00597454532143079,0.005543165091365,2.80224828209343e+21,0.00626776345632897,0.00687315561609754,0.00766449639742426,0.0061201159510456,0.00611437620241462,0.0060964486791929,0.00582952107383965,0.0248775578223655,0.0491216995097064,4.80699571474011e+23,0.075176395614377,0.179025777424713,0.31477291193254,0.0498488423877598,0.0488642420135133,0.0457889425172695
0.6,0.00568213025984748,0.00501383992645263,-2.66509579688013e+21,0.0059609972777383,0.00653675943620016,0.00728936924288797,0.00582057615572384,0.00581511733038644,0.00579806724260539,0.00554420400415512,0.0248775578223656,0.0956609961150432,4.80699446644238e+23,0.0751763956143771,0.179025777424706,0.314772911931981,0.0498488423877603,0.0488642420135133,0.0457889425172691
0.7,0.00483350869870084,0.00448451476154024,2.26706435266305e+21,0.00507072715289239,0.0055604996984064,0.00620070783883226,0.0049512778119411,0.00494663425775518,0.00493213058680176,0.00471618161780317,0.0248775578223656,0.0491216995097065,4.80699119835649e+23,0.0751763956143764,0.179025777424688,0.314772911930519,0.0498488423877614,0.0488642420135133,0.0457889425172691
0.8,0.00351174962909001,0.003098723488699,-1.64711728177119e+21,0.00368409892448786,0.00403993950785316,0.00450507794864165,0.00359731389834454,0.00359394015874737,0.00358340262498751,0.00342650651513113,0.0248775578223654,0.0956609961150432,4.80698715878018e+23,0.0751763956143763,0.179025777424667,0.314772911928711,0.0498488423877617,0.0488642420135131,0.0457889425172688
0.9,0.00184623603798545,0.00171293221585774,8.65940211616333e+20,0.00193684542472791,0.00212392189035764,0.00236845964012013,0.00189121983641829,0.00188944615654787,0.00188390624720531,0.00180142108088334,0.0248775578223652,0.0491216995097067,4.80698389069429e+23,0.075176395614376,0.17902577742465,0.314772911927249,0.049848842387762,0.0488642420135131,0.0457889425172687
